player.id,season,numTeams,rank,team.allStarStatus,team.id,team.name,team.link,team.season,team.venue.id,team.venue.name,team.venue.link,team.teamCode,team.fileCode,team.abbreviation,team.teamName,team.locationName,team.firstYearOfPlay,team.league.id,team.league.name,team.league.link,team.sport.id,team.sport.link,team.sport.name,team.shortName,team.parentOrgName,team.parentOrgId,team.franchiseName,team.clubName,team.active,player.fullName,player.link,player.firstName,player.lastName,player.primaryNumber,player.birthDate,player.currentAge,player.birthCity,player.birthCountry,player.height,player.weight,player.active,player.primaryPosition.code,player.primaryPosition.name,player.primaryPosition.type,player.primaryPosition.abbreviation,player.useName,player.useLastName,player.middleName,player.boxscoreName,player.gender,player.nameMatrilineal,player.isPlayer,player.isVerified,player.batSide.code,player.batSide.description,player.pitchHand.code,player.pitchHand.description,player.nameFirstLast,player.nameSlug,player.firstLastName,player.lastFirstName,player.lastInitName,player.initLastName,player.fullFMLName,player.fullLFMName,player.strikeZoneTop,player.strikeZoneBottom,league.id,league.name,league.link,sport.id,sport.link,sport.abbreviation,position.code,position.name,position.type,position.abbreviation,player.nickName,player.pronunciation,player.mlbDebutDate,player.birthStateProvince,player.draftYear,player.nameTitle,player.nameSuffix
623412,2024,1,1,N,693,Cardenales de Lara,/api/v1/teams/693,2024,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,True,Geoff Broussard,/api/v1/people/623412,Geoffrey,Broussard,16,1990-09-21,34,Montclair,USA,"6' 0""",185,True,1,Pitcher,Pitcher,P,Geoff,Broussard,A.,Broussard,M,,True,True,R,Right,R,Right,Geoff Broussard,geoff-broussard-623412,Geoff Broussard,"Broussard, Geoff","Broussard, G",G Broussard,Geoffrey A. Broussard,"Broussard, Geoffrey A.",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,CA,2012.0,,
674289,2024,1,1,N,694,Caribes de Anzoategui,/api/v1/teams/694,2024,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,True,Manuel Cachutt,/api/v1/people/674289,Manuel,Cachutt,53,1997-06-07,27,Ciudad Bolivar,Venezuela,"6' 0""",185,True,1,Pitcher,Pitcher,P,Manuel,Cachutt,Jesus,Cachutt,M,Moreno,True,True,R,Right,R,Right,Manuel Cachutt,manuel-cachutt-674289,Manuel Cachutt,"Cachutt, Manuel","Cachutt, M",M Cachutt,Manuel Jesus Cachutt,"Cachutt, Manuel Jesus",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
553883,2024,1,98,N,693,Cardenales de Lara,/api/v1/teams/693,2024,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,True,Vicente Campos,/api/v1/people/553883,Jose,Campos,97,1992-07-27,32,La Guaira,Venezuela,"6' 3""",230,True,1,Pitcher,Pitcher,P,Vicente,Campos,Vicente,"Campos, V",M,Carnota,True,True,R,Right,R,Right,Vicente Campos,vicente-campos-553883,Vicente Campos,"Campos, Vicente","Campos, V",V Campos,Jose Vicente Campos,"Campos, Jose Vicente",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,CAM-pos,2016-08-27,,,,
692024,2024,1,1,N,699,Tigres de Aragua,/api/v1/teams/699,2024,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,True,Alex Carrillo,/api/v1/people/692024,Alejandro,Carrillo,,1997-06-06,27,Paramount,USA,"6' 2""",220,True,1,Pitcher,Pitcher,P,Alex,Carrillo,,"Carrillo, A",M,,True,True,R,Right,R,Right,Alex Carrillo,alex-carrillo-692024,Alex Carrillo,"Carrillo, Alex","Carrillo, A",A Carrillo,Alejandro Carrillo,"Carrillo, Alejandro ",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,CA,,,
624000,2024,1,94,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Francisco Carrillo,/api/v1/people/624000,Francisco,Carrillo,,1990-03-15,34,Maracay,Venezuela,"6' 0""",190,True,1,Pitcher,Pitcher,P,Francisco,Carrillo,Javier,"Carrillo, F",M,,True,True,R,Right,R,Right,Francisco Carrillo,francisco-carrillo-624000,Francisco Carrillo,"Carrillo, Francisco","Carrillo, F",F Carrillo,Francisco Javier Carrillo,"Carrillo, Francisco Javier",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
628327,2024,1,57,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Erly Casanova,/api/v1/people/628327,Erly,Casanova,,1985-07-25,39,Pinar del Rio,Cuba,"6' 1""",236,False,1,Pitcher,Pitcher,P,Erly,Erlis Casanova,,E Casanova,M,Callab,True,False,R,Right,R,Right,Erly Casanova,erly-casanova-628327,Erly Casanova,"Casanova, Erly",Erlis Casanova,"Casanova, E","Casanova, Erlis",Casanova,3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
666721,2024,1,1,N,693,Cardenales de Lara,/api/v1/teams/693,2024,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,True,Max Castillo,/api/v1/people/666721,Maximo,Castillo,68,1999-05-04,25,Caracas,Venezuela,"6' 2""",280,True,1,Pitcher,Pitcher,P,Max,Castillo,Alberto,"Castillo, M",M,Campos,True,False,R,Right,R,Right,Max Castillo,max-castillo-666721,Max Castillo,"Castillo, Max","Castillo, M",M Castillo,Maximo Alberto Castillo,"Castillo, Maximo Alberto",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,2022-06-19,,,,
621593,2024,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Anthony Castro,/api/v1/people/621593,Anthony,Castro,41,1995-04-13,29,Caracas,Venezuela,"6' 2""",191,True,1,Pitcher,Pitcher,P,Anthony,Castro,Silfredo,"Castro, A",M,,True,False,R,Right,R,Right,Anthony Castro,anthony-castro-621593,Anthony Castro,"Castro, Anthony","Castro, A",A Castro,Anthony Silfredo Castro,"Castro, Anthony Silfredo",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,2020-07-27,,,,
606190,2024,1,1,N,699,Tigres de Aragua,/api/v1/teams/699,2024,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,True,Jorgan Cavanerio,/api/v1/people/606190,Jorgan,Cavanerio,,1994-08-18,30,Cagua,Venezuela,"6' 1""",155,True,1,Pitcher,Pitcher,P,Jorgan,Cavanerio,Argenis,Cavanerio,M,Parra,True,True,R,Right,R,Right,Jorgan Cavanerio,jorgan-cavanerio-606190,Jorgan Cavanerio,"Cavanerio, Jorgan","Cavanerio, J",J Cavanerio,Jorgan Argenis Cavanerio,"Cavanerio, Jorgan Argenis",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
605636,2024,1,77,N,697,Bravos de Margarita,/api/v1/teams/697,2024,3349,Estadio Nueva Esparta,/api/v1/venues/3349,mar,t697,MAR,Bravos,Porlamar,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,True,Henry Centeno,/api/v1/people/605636,Henry,Centeno,70,1994-08-24,30,Araya Sucre,Venezuela,"6' 2""",200,True,1,Pitcher,Pitcher,P,Henry,Centeno,Jesus Ysaih,"Centeno, H",M,Gutierrez,True,True,R,Right,R,Right,Henry Centeno,henry-centeno-605636,Henry Centeno,"Centeno, Henry","Centeno, H",H Centeno,Henry Jesus Ysaih Centeno,"Centeno, Henry Jesus Ysaih",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
591701,2024,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Alejandro Chacin,/api/v1/people/591701,David,Chacin,,1993-06-24,31,Maracay,Venezuela,"6' 0""",204,True,1,Pitcher,Pitcher,P,Alejandro,Chacin,Alejandro,Chacin,M,Bravo,True,True,R,Right,R,Right,Alejandro Chacin,alejandro-chacin-591701,Alejandro Chacin,"Chacin, Alejandro","Chacin, A",A Chacin,David Alejandro Chacin,"Chacin, David Alejandro",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,2017-08-23,,,,
642570,2024,1,100,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Will Changarotty,/api/v1/people/642570,Will,Changarotty,,1995-10-19,28,Chiquinquira,Venezuela,"6' 0""",165,True,1,Pitcher,Pitcher,P,Will,Changarotty,Jose,Changarotty,M,Quintero,True,True,R,Right,R,Right,Will Changarotty,will-changarotty-642570,Will Changarotty,"Changarotty, Will","Changarotty, W",W Changarotty,Will Jose Changarotty,"Changarotty, Will Jose",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
454974,2024,1,1,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Rafael Cova,/api/v1/people/454974,Rafael,Cova,,1982-03-05,42,Cariaco,Venezuela,"6' 2""",175,True,1,Pitcher,Pitcher,P,Rafael,Cova,Jose,Cova,M,,True,True,R,Right,R,Right,Rafael Cova,rafael-cova-454974,Rafael Cova,"Cova, Rafael","Cova, R",R Cova,Rafael Jose Cova,"Cova, Rafael Jose",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
593468,2024,1,1,N,697,Bravos de Margarita,/api/v1/teams/697,2024,3349,Estadio Nueva Esparta,/api/v1/venues/3349,mar,t697,MAR,Bravos,Porlamar,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,True,Claudio Custodio,/api/v1/people/593468,Claudio,Custodio,,1990-10-30,33,Sabana Grande de Boya,Dominican Republic,"5' 10""",155,True,1,Pitcher,Pitcher,P,Claudio,Custodio,,Custodio,M,,True,True,R,Right,R,Right,Claudio Custodio,claudio-custodio-593468,Claudio Custodio,"Custodio, Claudio","Custodio, C",C Custodio,Claudio Custodio,"Custodio, Claudio",3.301,1.504,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
692369,2024,1,74,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Jose Davila,/api/v1/people/692369,Jose,Davila,96,2002-11-09,21,Maracaibo,Venezuela,"6' 3""",177,True,1,Pitcher,Pitcher,P,Jose,Davila,Abraham,Davila,M,Munoz,True,True,R,Right,R,Right,Jose Davila,jose-davila-692369,Jose Davila,"Davila, Jose","Davila, J",J Davila,Jose Abraham Davila,"Davila, Jose Abraham",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
546276,2024,1,71,N,693,Cardenales de Lara,/api/v1/teams/693,2024,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,True,Edwin Escobar,/api/v1/people/546276,Edwin,Escobar,62,1992-04-22,32,La Boyera,Venezuela,"6' 2""",225,True,1,Pitcher,Pitcher,P,Edwin,Escobar,Jose,"Escobar, Edw",M,,True,True,L,Left,L,Left,Edwin Escobar,edwin-escobar-546276,Edwin Escobar,"Escobar, Edwin","Escobar, E",E Escobar,Edwin Jose Escobar,"Escobar, Edwin Jose",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,2014-08-27,,,,
607162,2024,1,1,N,696,Navegantes del Magallanes,/api/v1/teams/696,2024,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,True,Onelki Garcia,/api/v1/people/607162,Onelki,Garcia,64,1989-08-02,35,Guantanamo,Cuba,"6' 3""",225,True,1,Pitcher,Pitcher,P,Onelki,Garcia,,"Garcia, O",M,Speck,True,True,L,Left,L,Left,Onelki Garcia,onelki-garcia-607162,Onelki Garcia,"Garcia, Onelki","Garcia, O",O Garcia,Onelki Garcia,"Garcia, Onelki",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,OH-nel-key,2013-09-11,,2012.0,,
690345,2024,1,98,N,693,Cardenales de Lara,/api/v1/teams/693,2024,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,True,Pedro Garcia,/api/v1/people/690345,Pedro,Garcia,41,1995-03-21,29,Maracaibo,Venezuela,"5' 11""",220,True,1,Pitcher,Pitcher,P,Pedro,Garcia,,"Garcia, P",M,,True,True,R,Right,R,Right,Pedro Garcia,pedro-garcia-690345,Pedro Garcia,"Garcia, Pedro","Garcia, P",P Garcia,Pedro Garcia,"Garcia, Pedro",3.319,1.513,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,2019.0,,
